product_id,name,department,clothing,type_of_clothing,price,color
570002181,áo thun slim fit,man,shirt,shortsleeve,19900,"màu xám (#5c595b), màu đen (#272628), màu trắng (#ffffff), màu xanh lá rừng (#384440)"
1158210005,quần short túi hộp regular fit,man,shorts,cargo,69900,"màu be nhạt (#b5afa0), màu đen (#272628), màu xám đậm (#4f5155)"
1243036001,áo khoác vải dệt chéo,man,jacketscoats,jackets,99900,"màu xanh dương đậm (#1a2840), màu trắng (#eeede4)"
795243032,áo jersey dệt ô vuông slim fit,man,shirt,,44900,"màu nâu đậm (#3f3838), màu đen (#272628), màu trắng (#ffffff), màu be nhạt (#c0bbad)"
1206615001,áo nỉ cotton oversized fit,man,jacket,sweatshirt,69900,màu đỏ gỉ sắt/basquiat (#f0f1f0)
1248821001,áo thể thao drymove™ loose fit,man,sportswear,clothing,39900,màu đen (#272628)
1160969010,áo gió regular fit,man,jacketscoats,jackets,89900,màu xanh kaki (#5c6054)
1228982002,áo gió chống nước loose fit,man,jacketscoats,jackets,1299000,màu nâu đậm (#4b3935)
852614028,áo hoodie kéo khoá regular fit,man,jacket,hoodies,49900,"màu xám đậm (#5c595b), màu đen (#272628), màu xám nhạt đốm (#afafaf), màu xanh tím than (#23263b)"
1246336001,áo sơ mi ngắn tay vân nổi regular fit,man,shirt,casual,69900,"màu trắng (#e9e4da), màu đen (#272628), màu be đậm (#7c746b)"
1070927019,áo nỉ đính trang trí relaxed fit,man,jacket,sweatshirt,49900,màu kem (#edeee6)
1013956039,áo sơ mi oxford regular fit,man,shirt,longsleeved,49900,"màu xanh tím than (#2b2c32), màu trắng (#ffffff), màu xanh dương nhạt (#a9b7d8), màu be (#a39c8b)"
1214625002,áo thun loose fit,man,shirt,shortsleeve,29900,màu be (#918c79)
1237698001,quần dài slim fit,man,trousers,,89900,"màu đen (#272628), màu xám nhạt (#afafaf)"
1227956004,áo sơ mi nhung tăm regular fit,man,shirt,casual,69900,"màu be nhạt (#d4d0c8), màu xanh kaki đậm (#403c2d), màu xanh tím than (#1a2840), màu đen (#383638)"
995634028,quần short thể thao ngắn,man,sportswear,clothing,29900,"màu xanh kaki (#5e5648), màu be kaki (#797360)"
1003662002,áo thun loose fit,man,shirt,shortsleeve,19900,"màu đen (#272628), màu be (#c7a274), màu xám đậm (#5c595b)"
1249573002,áo và quần ngủ,man,nightwearloungewear,pyjamas,1199000,"màu đen (#272628), màu xám (#6e6e6e)"
1029317036,áo jersey regular fit,man,shirt,longsleeve,29900,"màu xanh tím than (#23263b), màu đen (#272628), màu trắng (#ffffff), màu xanh dương nhạt (#858c94)"
1244312002,áo sơ mi khoác dệt chéo regular fit,man,jacketscoats,jackets,1299000,"màu xám đậm (#4f5155), màu đen (#272628)"
1266155001,áo thun dệt kim regular fit,man,shirt,shortsleeve,69900,"màu xám (#4f5155), màu đen (#272628)"
811993077,regular jeans,man,trousers,regular,99900,"màu xanh denim (#54586d), màu đen (#2e2e30), màu xanh denim nhạt (#8898ac), màu xanh denim (#5f6475)"
1243933001,áo sơ mi chống nhăn regular fit,man,shirt,dressed,49900,"màu trắng (#ffffff), màu đen (#272628), màu xanh tím than (#2b2c32)"
570003001,áo thun cổ chữ v slim fit,man,shirt,shortsleeve,19900,"màu đen (#272628), màu trắng (#ffffff)"
1242812006,áo sơ mi chống nhăn slim fit,man,shirt,dressed,49900,"màu xanh dương nhạt (#afbfdf), màu đen (#272628), màu xanh tím than (#2b2c32), màu xám đậm (#4f5155)"
1011890015,áo hoodie kéo khoá loose fit,man,jacket,hoodies,69900,"màu xanh dương đậm (#23263b), màu be nhạt (#c0bbad), màu be xám đậm (#5c595b), dark turquoise (#4e6872)"
977237001,áo sơ mi chống nhăn regular fit,man,shirt,longsleeved,49900,"màu trắng (#ffffff), màu đen (#272628)"
1252154002,áo thun kiểu bạc màu loose fit,man,shirt,shortsleeve,39900,"màu be nhạt (#ded8c5), màu đen (#272628), màu nâu (#3f3838)"
1227148004,áo sơ mi khoác nhẹ vải dạ regular fit,man,jacketscoats,shirtjackets,79900,"màu be xám nhạt (#b5afa0), màu đen (#272628), màu xám (#989799)"
1231066001,quần dài túi hộp relaxed fit,man,trousers,cargo,99900,"màu đen (#272628), màu be (#b5afa0), màu xanh kaki (#5c6054), màu nâu đậm (#3f3838)"
1235683003,áo khoác slim fit,man,jacketscoats,jackets,1799000,màu đen (#272628)
1241927003,áo nỉ thêu,man,jacket,sweatshirt,49900,"màu xanh lá xám/soho heights (#5d635f), màu đen/soho heights (#272628), màu xám đốm/soho heights (#c8c8c8), màu trắng/soho heights (#eeede4)"
1163612001,áo thể thao cổ khoá kéo drymove™ regular fit,man,sportswear,activity,54900,màu đen (#272628)
1210433009,áo sơ mi lyocell cổ hai ve regular fit,man,shirt,casual,62900,màu xám/hoa văn (#8c93a8)
1241067003,áo jersey regular fit,man,shirt,,49900,"màu xám đậm (#505050), màu trắng (#e9e4da), màu xanh tím than (#2b2c32)"
795243002,áo jersey dệt ô vuông slim fit,man,shirt,,44900,"màu trắng (#ffffff), màu đen (#272628), màu be nhạt (#c0bbad), màu nâu đậm (#3f3838)"
1064346001,quần dài linen pha regular fit,man,trousers,linentrousers,69900,"màu kem (#efefdf), màu be đậm (#716b66)"
1164485007,quần short thể thao dài drymove™,man,sportswear,activity,49900,"màu xám đậm (#494a4f), màu đen (#272628)"
970818046,áo nỉ loose fit,man,jacket,sweatshirt,39900,"màu xanh dương đậm (#23263b), màu xám nhạt đốm (#afafaf), màu be nhạt (#c0bbad), màu nâu đậm (#3f3838)"
1231066003,quần dài túi hộp relaxed fit,man,trousers,cargo,99900,"màu xanh kaki (#5c6054), màu đen (#272628), màu be (#b5afa0), màu nâu đậm (#3f3838)"
1231425002,áo sơ mi khoác nhẹ dệt chéo regular fit,man,jacketscoats,shirtjackets,69900,"màu xanh tím than (#1a2840), màu be nhạt (#d4d0c8)"
1228206001,quần dài túi hộp relaxed fit,man,trousers,cargo,74900,"màu đen (#272628), màu xanh kaki (#5c6054), màu be nhạt (#b5afa0), màu nâu đậm (#4b3935)"
1248105001,quần ngủ vải flannel,man,nightwearloungewear,bottoms,49900,màu xám nhạt/kẻ ca rô (#afafaf)
1012056013,quần nỉ loose fit,man,trousers,casual,49900,"màu xanh tím than (#23263b), màu đen (#272628), màu be (#c0bbad), màu be xám đậm (#5c595b)"
1223110002,áo sơ mi cổ hai ve in hình regular fit,man,shirt,casual,39900,"màu trắng/lá (#e9e4da), màu xanh dương/kẻ trắng (#373945), màu xanh lá/kẻ trắng (#a29f86), màu be nhạt/kẻ (#b5afa0)"
1025404029,quần short thể thao dài vừa drymove™,man,sportswear,activity,37900,"màu xanh kaki đậm (#5e5648), màu đen (#272628)"
714026067,quần tây slim fit,man,blazerssuits,trousers,89900,"màu xanh tím than (#2b2c32), màu đen (#272628), màu xám đậm đốm (#62615e), màu be xám (#7c746b)"
1232125002,quần tây regular fit,man,blazerssuits,trousers,79900,"màu xám đậm (#383a3d), màu đen (#272628), màu xanh tím than (#2b2c32), màu xám đậm/kẻ nhỏ (#3a3a3d)"
1257063002,áo polo dệt kim vân nổi regular fit,man,shirt,polo,69900,màu be đậm (#7c746b)
1002227003,quần jogger túi hộp slim fit,man,trousers,cargo,69900,"màu xám đậm (#54575b), màu đen (#272628), màu xanh kaki (#545349), màu be (#a39b86)"
1106189003,quần dài túi hộp vải ripstop regular fit,man,trousers,cargo,99900,"màu xám đậm (#4f5155), màu đen (#272628), màu xanh kaki (#5d5950), màu be nhạt (#d4d0c8)"
948441003,áo thun loose fit coolmax®,man,shirt,shortsleeve,39900,"màu trắng (#ffffff), màu đen (#272628), màu xanh lá (#828c6e)"
1245078001,áo polo cổ khoá kéo muscle fit,man,shirt,polo,69900,"màu đen (#272628), màu trắng (#f0efec)"
1013956059,áo sơ mi oxford regular fit,man,shirt,longsleeved,49900,"màu đỏ quả mâm xôi (#875a66), màu trắng (#ffffff), màu xanh dương nhạt (#a9b7d8), màu be (#a39c8b)"
684021221,áo thun in hình regular fit,man,shirt,printed,19900,"màu đen/ô tô (#272628), màu trắng/wasted potential (#f4f3e9)"
1237698002,quần dài slim fit,man,trousers,,89900,"màu xám nhạt (#afafaf), màu đen (#272628)"
1034065109,áo thun in hình loose fit,man,shirt,printed,39900,"đen/keep your friends close (#272628), màu trắng/meadow flowers (#f4f3e9), màu trắng/less is more (#ffffff), màu trắng (#f4f3e9)"
1231422001,áo sơ mi cotton regular fit,man,shirt,casual,79900,"màu xanh tím than (#1a2840), màu xanh lá đậm/kẻ ca rô (#403c2d)"
1158129007,áo hoodie thể thao drymove™ loose fit,man,sportswear,activity,99900,"màu xanh tím than (#2d3446), màu đen (#272628), màu xám đậm/training team (#494a4f)"
970819093,áo hoodie loose fit,man,jacket,hoodies,49900,"màu đỏ rượu (#5b313d), màu đen (#272628), màu nâu đậm (#3f3838), màu be nhạt (#c0bbad)"
1249952001,áo sơ mi dệt kim vân nổi regular fit,man,shirt,casual,69900,"màu kem (#e9e4da), màu đen (#272628)"
985159001,skinny jeans,man,trousers,skinny,79900,màu đen (#272628)
1233356001,áo thun loose fit,man,shirt,shortsleeve,49900,màu đỏ gạch (#745c54)
1241739002,áo nỉ cổ khoá kéo ở trên regular fit,man,jacket,turtleneck,69900,"màu kem (#eeede4), màu xanh tím than (#1a2840)"
1013956043,áo sơ mi oxford regular fit,man,shirt,longsleeved,49900,"màu xanh lá đậm (#384440), màu trắng (#ffffff), màu xanh dương nhạt (#a9b7d8), màu be (#a39c8b)"
1248677001,áo sơ mi linen pha regular fit,man,shirt,casual,59900,"màu trắng (#ffffff), màu trắng (#ffffff), màu xanh tím than (#2b2c32), màu kem (#efefdf)"
970819091,áo hoodie loose fit,man,jacket,hoodies,49900,"màu xanh lá rừng (#384440), màu đen (#272628), màu nâu đậm (#3f3838), màu be nhạt (#c0bbad)"
1233135003,quần dài túi hộp slim fit,man,trousers,cargo,1199000,"màu be (#b5afa0), màu đen (#272628)"
1245825004,áo thun kiểu bạc màu boxy fit,man,shirt,shortsleeve,44900,màu nâu (#4a312c)
839915027,áo gi-lê mặc vest slim fit,man,blazerssuits,waistcoats,74900,màu đen (#272628)
1011890018,áo hoodie kéo khoá loose fit,man,jacket,hoodies,69900,"màu be nhạt (#c0bbad), màu xanh dương đậm (#23263b), màu be xám đậm (#5c595b), dark turquoise (#4e6872)"
1245997005,áo polo slim fit,man,shirt,polo,49900,"màu vàng (#c29c61), màu đỏ quả mâm xôi (#875a66), màu xanh bạc hà (#b2c1b6)"
970819078,áo hoodie loose fit,man,jacket,hoodies,49900,"màu be xám đậm (#5c595b), màu đen (#272628), màu nâu đậm (#3f3838), màu be nhạt (#c0bbad)"
1234995003,quần chino cotton slim fit,man,trousers,chinos,59900,màu xanh tím than (#1a2840)
1240532007,áo nỉ in hình loose fit,man,jacket,sweatshirt,79900,"màu nâu/beverly hills (#3f3838), màu trắng/los angeles (#f0efec)"
1224295004,quần short nỉ regular fit,man,shorts,casual,29900,"màu xanh dương nhạt (#96add4), màu xanh lá (#828c6e)"
1074406029,quần dài slim fit,man,trousers,dressed,69900,"màu be (#a9a39b), màu đen (#272628), màu xám nhạt/kẻ ca rô (#898d8b), màu đen/kẻ ca rô (#272628)"
1237747002,quần dài canvas kiểu baggy,man,trousers,,79900,"màu nâu đậm (#4b3935), màu be (#b5afa0)"
1254557001,áo polo cotton,man,shirt,polo,79900,"màu trắng (#e9e4da), màu đen (#272628)"
1232151002,quần dài kiểu may đo regular fit,man,blazerssuits,trousers,99900,màu nâu đậm (#443b33)
1232062002,áo cardigan dệt kim mịn regular fit,man,jacket,cardigans,99900,"màu be đậm (#807365), màu xanh tím than (#1a2840)"
1241767002,áo sơ mi jersey ren regular fit,man,shirt,casual,69900,"màu đen (#272628), màu kem (#e9e4da)"
1231422002,áo sơ mi cotton regular fit,man,shirt,casual,79900,"màu xanh lá đậm/kẻ ca rô (#403c2d), màu xanh tím than (#1a2840)"
1245480002,relaxed jeans,man,trousers,relaxed,89900,"màu đen (#272628), màu xanh denim nhạt (#8898ac), màu xanh denim đậm (#79829d)"
970819095,áo hoodie loose fit,man,jacket,hoodies,49900,"màu tím (#59526c), màu đen (#272628), màu nâu đậm (#3f3838), màu be nhạt (#c0bbad)"
1024256006,slim jeans,man,trousers,slim,69900,"màu xanh denim đậm (#4c5164), màu đen (#272628), màu xanh denim lợt (#c8d0db), màu xanh denim đậm (#68759a)"
1234392001,áo jumper cổ khoá kéo dệt kim mịn slim fit,man,jacket,jumpers,79900,"màu đen (#272628), màu be xám nhạt đốm (#c1ac93), màu xanh tím than (#2b2c32), màu xanh lá đậm (#3a3c3b)"
979945044,loose jeans,man,trousers,loose,99900,"màu xanh denim nhạt (#798db2), màu xanh denim nhạt (#8898ac), màu đen (#2e2e30), màu xanh denim đậm (#737fa1)"
811993073,regular jeans,man,trousers,regular,99900,"màu xám denim (#a4a8ac), màu đen (#2e2e30), màu xanh denim nhạt (#8898ac), màu xanh denim (#5f6475)"
1241914001,quần jogger vải scuba slim fit,man,trousers,cargo,89900,"màu đen (#272628), màu xanh lá đậm (#5d635f)"
1238990003,áo sơ mi cổ hai ve dệt kim gân nổi regular fit,man,shirt,casual,89900,"màu be đậm (#807365), màu kem (#eeede4)"
1227956001,áo sơ mi nhung tăm regular fit,man,shirt,casual,69900,"màu xanh kaki đậm (#403c2d), màu xanh tím than (#1a2840), màu đen (#383638), màu be nhạt (#d4d0c8)"
970818065,áo nỉ loose fit,man,jacket,sweatshirt,39900,"màu xanh lá đậm (#384440), màu xám nhạt đốm (#afafaf), màu be nhạt (#c0bbad), màu xanh dương đậm (#23263b)"
1074406003,quần dài slim fit,man,trousers,dressed,69900,"màu đen/kẻ ca rô (#272628), màu đen (#272628), màu xám nhạt/kẻ ca rô (#898d8b), màu xám/kẻ ca rô (#272628)"
973277059,áo thun regular fit,man,shirt,printed,24900,"xanh tím than/felix the cat (#23263b), màu xanh dương đậm/snoopy (#283f69), màu trắng/keith haring (#ffffff)"
1245997007,áo polo slim fit,man,shirt,polo,49900,"màu xanh bạc hà (#b2c1b6), màu vàng (#c29c61), màu đỏ quả mâm xôi (#875a66)"
1228015003,áo sơ mi cổ hai ve vải linen pha regular fit,man,shirt,casual,69900,"màu xanh tím than (#2b2c32), màu trắng (#ffffff), màu be nhạt (#efefdf), màu xanh dương nhạt (#afbfdf)"
1129534013,quần dài linen pha regular fit,man,trousers,linentrousers,79900,"màu trắng (#e8e9e7), màu trắng đốm (#efefdf)"
1064346018,quần dài linen pha regular fit,man,trousers,linentrousers,69900,"màu be đậm (#716b66), màu kem (#efefdf)"
714026074,quần tây slim fit,man,blazerssuits,trousers,89900,"màu xám đậm đốm (#3a3a3d), màu đen (#272628), màu xám đậm đốm (#62615e), màu xanh tím than (#2b2c32)"
967955077,áo thun in hình loose fit,man,shirt,printed,24900,"màu trắng/hoa (#ffffff), màu trắng/the soul's garden (#f4f3e9), màu trắng/porchini labs (#ffffff)"
1235413002,baggy jeans,man,trousers,loose,99900,"màu đen (#29282d), màu xanh denim nhạt (#798db2), màu be denim (#ded8c5), màu đen vintage (#232327)"
608945127,áo thun loose fit,man,shirt,shortsleeve,29900,"màu ngọc lam (#4e6872), màu trắng (#ffffff), màu đen (#272628), màu xanh lá đậm (#384440)"
1242812004,áo sơ mi chống nhăn slim fit,man,shirt,dressed,49900,"màu xanh tím than (#2b2c32), màu đen (#272628), màu xanh dương nhạt (#afbfdf), màu xám đậm (#4f5155)"
1114969015,áo hoodie in hình loose fit,man,jacket,hoodies,79900,màu nâu đậm/hakusan (#3f3838)
979945054,loose jeans,man,trousers,loose,99900,"màu xanh denim đậm (#3e4550), màu xanh denim nhạt (#8898ac), màu đen (#2e2e30), màu xanh denim nhạt (#798db2)"
1034065104,áo thun in hình loose fit,man,shirt,printed,39900,"màu trắng/less is more (#ffffff), màu trắng/meadow flowers (#f4f3e9), đen/keep your friends close (#272628), màu trắng (#f4f3e9)"
1024256016,slim jeans,man,trousers,slim,69900,"màu xám đậm (#494a4f), màu đen (#272628), màu xanh denim đậm (#4c5164), màu xanh denim lợt (#c8d0db)"
1228147003,relaxed jeans,man,trousers,relaxed,99900,"màu xanh denim nhạt (#8898ac), màu xám denim (#666b75)"
970819074,áo hoodie loose fit,man,jacket,hoodies,49900,"màu xanh tím than (#23263b), màu đen (#272628), màu nâu đậm (#3f3838), màu be nhạt (#c0bbad)"
598755001,áo thun dài regular fit,man,shirt,shortsleeve,19900,màu đen (#272628)
1228156002,áo sơ mi slim fit,man,shirt,dressed,74900,"màu đen (#272628), màu trắng (#ffffff), màu xanh dương nhạt (#afbfdf)"
852614029,áo hoodie kéo khoá regular fit,man,jacket,hoodies,49900,"màu xanh tím than (#23263b), màu đen (#272628), màu xám nhạt đốm (#afafaf), màu xám đậm (#5c595b)"
1029317037,áo jersey regular fit,man,shirt,longsleeve,29900,"màu xanh lá rừng (#384440), màu đen (#272628), màu trắng (#ffffff), màu xanh dương nhạt (#858c94)"
1168458001,quần short thể thao hai lớp drymove™,man,sportswear,activity,79900,màu đen (#272628)
1170373007,quần jogger túi hộp vải nylon slim fit,man,trousers,cargo,69900,"màu xám đậm (#383a3d), màu đen (#272628), màu be (#b5afa0)"
970819043,áo hoodie loose fit,man,jacket,hoodies,49900,"màu nâu đậm (#3f3838), màu đen (#272628), màu be nhạt (#c0bbad), màu xanh tím than (#23263b)"
1248095002,quần dài vải poplin relaxed fit,man,underwearloungewear,loungewear,49900,"màu xanh dương đậm/kẻ ca rô (#303241), màu trắng/kẻ ca rô (#f0efec)"
1241753001,áo polo jersey vân nổi slim fit,man,shirt,polo,49900,màu đen (#272628)
1204876001,áo khoác hai hàng khuy loose fit,man,blazerssuits,blazers,1999000,màu đen/basquiat (#272628)
970818097,áo nỉ loose fit,man,jacket,sweatshirt,39900,"màu xanh hạt dẻ cười (#999c85), màu xám nhạt đốm (#afafaf), màu be nhạt (#c0bbad), màu xanh dương đậm (#23263b)"
1225654001,áo hoodie kéo khoá thể thao drymove™,man,sportswear,activity,99900,"màu đen (#272628), màu xám đậm (#494a4f)"
