order_id,user_id,quantity,payment_id,product_id
1961,2,3,2,1255054001
2581,10,4,3,1199249017
4267,9,5,2,1249641001
3911,3,3,3,1243933002
4188,8,2,3,1252013001
4674,2,3,3,1206078002
1722,10,9,2,1236605003
889,10,5,1,1252943002
2771,3,5,1,1240437001
2275,2,4,3,1239688004
3300,8,1,3,1229908003
3616,8,10,3,1232062001
988,8,2,2,1232201002
96,7,3,4,1227956012
1413,4,9,1,1254862001
2731,4,10,4,1236905001
1037,8,9,4,932722107
3693,3,6,4,1223110002
3414,2,6,2,1232062001
4748,8,7,2,1237000001
336,1,10,3,1183939003
198,9,4,1,1242812006
2544,5,7,3,1172977001
3654,10,9,3,1249512002
3047,1,5,2,1082853048
441,9,5,4,1237626003
4800,3,3,3,1195983001
2449,5,3,2,1246236003
634,4,9,4,1246884007
385,8,8,4,1222969001
3837,4,3,1,1241337002
4822,10,2,4,1240984004
1,8,3,2,916750034
1776,8,9,1,1217052001
2145,8,6,1,1168443001
1075,2,2,4,751471001
3521,6,2,4,1240959014
1743,10,5,4,1216651006
716,9,2,2,1239454005
4513,5,2,4,1247726003
4504,1,3,3,1128985007
3905,4,3,3,1199187011
2687,10,10,3,1227730013
824,2,7,1,1253872001
4714,5,4,4,1120585022
4405,4,8,1,1237322001
916,5,10,1,1234903001
3155,6,3,2,1238207003
467,8,6,4,1246257001
152,4,6,1,1097564011
1249,3,3,2,970819092
3511,6,1,1,1224163001
4154,4,5,4,1233109005
3245,9,6,3,1219922001
3526,10,4,2,1241800006
3485,3,4,2,1258014001
2703,5,2,3,1230836009
2844,10,7,3,685816255
448,2,2,1,1034065109
4116,5,1,2,1209976001
1325,4,1,2,1245997006
4049,3,7,4,1260221001
2487,9,2,2,751471125
1775,7,4,4,1216651009
3553,3,3,4,1208997003
812,8,10,2,762558315
4989,2,2,3,1211995003
1122,5,5,1,1209183002
745,9,3,4,1246834002
2072,2,3,3,1210804008
3409,3,1,3,1225227001
2192,5,6,3,1074402003
4091,1,9,3,1220978024
2588,6,4,2,1199840002
2346,6,3,2,1245078001
2693,5,3,1,1249899002
814,4,2,4,1224135001
4597,10,1,3,1252096002
882,8,6,4,1222969001
672,3,9,1,852614028
1747,3,5,4,979329099
3549,5,4,3,1222738001
4278,7,2,3,1245809002
692,7,3,2,1241003004
1167,5,6,3,1247722003
4682,2,8,1,1129534001
1997,1,5,2,1239577001
657,3,4,3,1238207003
4178,6,9,2,1247039003
4831,5,10,2,1207354005
942,3,2,3,1234581006
885,6,5,1,1091010068
3877,2,10,3,1241767002
4755,6,6,1,1231204002
3908,2,8,3,1035207029
3696,7,4,2,963684006
4156,7,8,4,1256908002
2435,9,7,1,1232201002
4968,9,5,2,1238905002
2841,5,9,4,1231783001
2814,6,10,2,1227730013
718,9,6,4,1248821001
238,1,8,2,1234741001
4610,4,4,1,939703044
116,6,4,4,1225464004
1199,5,4,3,1254224001
443,6,6,4,1249634001
2165,8,7,4,1248958003
1752,2,1,3,1035873024
726,6,4,1,1206236032
436,5,1,2,1234392002
764,5,8,3,942854013
4128,4,2,4,1201682004
1135,1,9,2,1247789001
305,2,6,4,1242711002
1148,8,4,3,751471093
1989,4,9,3,1214786006
2754,8,5,2,1227249002
3943,8,7,4,1198432055
4396,9,7,3,1245508002
4187,4,4,1,1230873005
2426,9,10,3,1213128012
2926,7,9,3,1029317002
203,9,1,1,1262175001
779,1,1,1,1245395002
4287,9,1,2,1237292002
661,3,8,3,1210630005
3633,9,8,4,1074658035
110,10,9,1,1170373001
3680,10,8,4,1227148002
1694,10,3,2,1209691001
2073,6,4,3,1234928001
3304,8,10,3,1212806016
2420,4,4,3,1228514008
43,6,9,4,1242711003
4852,8,4,1,1198432055
710,5,5,4,1211996001
3734,10,1,1,1243381003
4274,5,5,4,1242382002
1686,1,4,4,1252160003
2862,9,5,3,1199888009
2139,5,1,1,456163176
2535,10,10,4,999727057
2981,6,2,2,1241774001
681,8,2,4,1239067006
1027,8,7,1,1228147005
2774,1,1,3,1241003001
521,2,7,3,1229601002
292,6,5,4,1237748007
4025,4,2,3,1243139002
2812,9,1,1,1224961001
370,5,7,1,939703093
2384,10,1,4,795243032
630,9,10,4,1122971008
2236,7,7,4,995634018
1685,4,2,4,1231065003
1112,10,1,4,1248615002
4342,6,6,1,1249642001
2110,3,6,4,1241767001
3545,2,4,2,1209534003
1461,2,7,2,1241432005
1548,6,3,1,1106189001
4584,7,4,2,1247022003
3613,10,8,2,1237626004
4866,3,9,2,1259697003
655,4,8,3,1206078001
4051,2,1,4,1227411001
228,4,8,1,1251143001
3262,5,9,4,1142908021
934,4,5,4,1150469021
557,1,6,1,1230836008
1539,6,6,3,1228206001
3058,8,2,3,1245283001
829,4,7,3,1234392005
1624,4,1,3,1091186001
2826,8,7,3,1224597001
4683,2,4,2,1215377002
4823,2,5,2,979329117
2277,4,4,3,1234729004
3317,5,3,1,1240986005
4501,9,8,1,1230551003
40,4,3,3,1246799001
127,7,2,4,1239698010
1617,8,3,1,1223815001
4777,10,10,2,1221005003
4395,6,1,4,1260512001
1652,3,2,1,1208532001
301,8,8,4,1203810001
4403,5,1,4,1255054001
2858,10,8,1,1172290010
471,7,6,1,956343073
2522,6,8,4,1236071002
963,2,5,1,570002001
390,5,1,4,1204904010
2668,2,9,2,1246890003
4137,8,6,1,1241440002
98,10,7,2,1207354005
3824,10,10,1,1234392001
2745,7,10,2,1202401011
93,1,10,1,1249573002
4245,7,10,4,1208997006
2905,8,3,1,1208540002
2149,6,1,1,1143405035
2566,4,5,2,1241002001
2466,10,5,3,1212776003
3396,1,2,4,1261058002
1197,9,1,3,1242812004
4430,4,10,4,1242711001
4416,10,10,3,1265972001
4136,1,10,1,1239914003
30,8,5,4,1223362001
3756,9,1,3,1241800003
4418,3,3,3,1204034003
1267,5,6,1,1247722001
2185,1,2,2,1215795001
97,10,5,4,1158210005
1028,2,7,4,1213470001
1780,8,9,2,1243891003
853,3,3,1,1244522003
3647,5,3,4,1240747001
2934,4,5,3,1246428001
4665,4,10,1,1200001004
3873,7,8,1,1189304002
3525,2,2,4,1216651013
2051,3,7,2,1246362001
1719,6,7,2,1233086002
4448,7,10,1,1228202001
2764,6,9,3,1248812001
4474,7,10,1,1238509001
117,7,2,4,1243729001
659,2,1,1,1198186004
4786,10,7,2,1106189003
3459,1,8,1,570002181
4772,3,6,4,1011828084
2640,9,10,4,1232201002
4535,10,7,1,1259560003
2637,10,2,3,1245405002
2775,10,9,1,1142908021
3975,5,10,4,762558317
4432,4,3,1,1260262002
3124,8,2,1,977237001
3169,6,8,4,1221369002
33,4,10,4,1249899002
194,7,9,1,1230778001
3828,5,5,3,1226678001
1038,1,7,1,713986044
2511,6,8,1,1254224001
2212,9,8,1,1206078003
2758,6,1,1,1239450003
3546,1,5,4,1219907001
373,2,9,3,1214440001
4779,6,9,1,1226432002
4812,3,10,3,1157281007
2006,4,7,4,1240734001
22,7,1,1,1244522008
4496,5,1,4,1223950005
2557,4,3,2,1208540003
4593,4,3,1,1158204008
2599,9,1,2,1241003003
4092,8,7,2,1238948001
2993,6,2,1,1223667006
3983,10,9,3,1158204009
3757,3,5,4,1123621013
2852,4,2,2,1228761003
3082,10,4,4,1252025005
2337,8,5,4,1240355001
1911,1,8,2,1255394001
1007,8,9,4,1238124001
593,7,10,3,1238287001
639,8,6,3,1222128001
4273,3,9,1,1210717004
1113,10,4,4,1024711014
5000,1,4,1,1024256014
563,2,4,1,1074406003
462,10,1,2,1247706001
1925,1,2,2,1218666004
4585,1,1,2,1212575002
71,6,7,1,1240226001
3214,10,5,1,1237314002
667,7,8,1,1257063002
2198,1,5,3,1202401011
3476,4,9,1,963662138
321,8,10,1,1243139003
4574,8,5,4,1226449015
1178,5,7,3,1247022003
2838,1,3,2,1221999003
1475,4,3,3,1246117002
196,3,3,3,1188141001
894,5,6,4,1207755001
3401,3,8,1,1189931004
2751,3,1,4,1241695002
1631,7,10,3,1239684005
1916,9,8,2,1249306002
3370,10,2,2,1206905002
55,5,5,4,1225227001
2098,4,1,2,1238207003
1200,8,5,3,1248821001
1841,8,6,2,983240042
3141,7,4,2,1226252001
3223,5,1,3,1213660001
1211,2,6,1,1212723001
739,4,5,4,713986044
185,4,6,2,1235414001
4321,9,4,2,1241338002
3860,7,7,4,1002227023
2711,10,5,2,570002001
1057,6,9,1,1207871001
786,3,4,2,1210963011
4930,2,7,3,1254729001
2986,7,1,2,1230964002
4066,4,1,2,1215099005
3122,2,2,1,1214674001
3704,9,10,2,1254668006
2785,8,3,1,1191700012
1426,1,4,4,1241667006
618,2,6,3,1272455002
1159,4,10,1,1234581006
4382,2,3,4,1252943004
2883,2,1,2,1240987003
3764,6,1,4,1220601002
2368,2,8,4,1012056001
3472,6,4,1,1249230002
2631,2,10,4,1176512017
3813,4,6,2,1240676005
3267,8,8,1,795243035
4422,6,10,3,1203084019
3229,8,2,3,1150469030
1816,5,7,4,1199739006
2195,10,4,3,1165850001
526,1,7,3,1238668003
4867,10,7,3,1240961002
4945,10,4,4,1150469001
1448,7,7,4,1199190001
1678,1,7,2,1225227002
2752,7,1,3,1236225002
2233,8,3,4,1169364012
668,6,3,1,1239935001
4531,8,2,1,1232584001
4471,2,9,2,1224177002
2058,9,9,4,1252296005
1839,2,9,2,1215178001
3798,7,7,4,973277059
2843,2,8,4,1029317001
954,1,3,4,1202401011
753,6,9,4,1240986005
1297,2,4,2,1246882002
766,1,4,3,1247722003
4753,4,8,2,1217947006
3741,5,7,3,931747006
4551,7,4,3,975845083
1248,7,2,2,1193602027
4381,2,3,3,1248013001
4150,4,7,1,1227148002
407,6,6,3,1157799007
4126,7,5,3,1235999002
1010,3,10,4,1210630002
3182,7,8,1,1223754001
115,8,3,2,1237698001
4465,9,5,3,1217317003
4941,3,1,2,1212062003
740,2,1,1,1227148004
2299,5,5,2,1238297001
4672,10,4,1,1247609001
763,2,9,2,1249225001
504,4,1,3,1206078003
3918,9,8,4,1199249013
550,5,4,2,998802012
1409,2,8,4,1208540003
3675,6,9,3,1252013001
3296,4,8,4,1043492002
1813,8,7,4,1240986005
2307,3,10,4,1158136029
4468,1,9,2,1206078001
2925,5,5,2,1233135003
32,4,2,3,1232134002
3417,10,9,4,1246795001
1367,5,9,1,932722087
3550,10,6,1,1011890027
4939,5,7,2,1221005003
817,10,1,2,1141812001
4774,3,3,4,1243674002
2733,2,3,4,1249492001
2694,1,1,2,1249635001
860,8,4,1,1210214001
501,1,2,3,1236052001
4767,4,5,4,1201715002
1044,1,10,4,1207731002
4670,10,3,1,1201682001
902,3,4,4,1246980001
2797,4,2,2,1226449012
4619,8,2,1,1264086001
2848,9,10,3,1216651009
2983,4,9,2,939703094
4689,4,5,4,1036648028
4692,9,3,4,1227766003
125,7,10,3,1238506001
1671,3,7,4,1227956003
1763,9,7,4,1257063002
1995,3,3,3,1227766001
2150,7,9,3,1229920003
1172,4,1,3,1248687010
4933,2,6,4,1246115004
2242,8,3,4,1252243001
1613,9,5,3,1254224001
2799,9,1,1,1222969001
2722,5,5,3,1239450002
4829,6,1,2,1253342001
3985,7,4,4,1212805019
3279,10,6,4,1244271003
4254,1,6,1,1227955002
2583,1,6,2,1225654001
2942,4,6,3,1242812007
2083,2,1,4,1250500001
399,2,6,1,1204034003
2253,9,7,3,751471131
2018,3,9,1,1240059002
1400,6,6,1,711582035
2501,3,3,2,1242746001
849,6,4,1,1255053001
3445,9,8,4,1233620001
601,4,10,3,1240602001
533,9,7,1,1213128013
2409,9,2,3,1240982002
1944,3,4,1,1243729001
822,8,9,4,948441003
951,3,9,3,1245997006
1542,3,6,4,1227956001
2468,5,5,4,939703103
3761,10,9,2,1252017001
3735,8,7,2,1214614007
1134,5,3,4,1214674001
1545,4,9,3,1239854002
1230,7,3,1,956343061
4524,7,4,1,1035873024
4559,1,10,1,1228202001
3474,7,1,1,1240226001
1006,6,5,3,1238363002
3831,7,8,4,975845084
3341,6,9,4,1003662053
4070,7,7,2,1214183001
4588,7,2,2,1181539002
1067,8,9,3,1107360001
4657,10,2,3,1254729001
4355,3,4,3,1215205002
3906,10,5,4,1248719005
4765,7,1,4,1036648027
4107,4,5,2,1250466001
1700,3,4,3,1230427001
4652,6,10,4,1091010072
4487,8,8,1,1219442003
3718,4,7,2,1238968002
4623,4,4,1,1170629002
4792,1,7,3,1213660003
2851,10,7,2,1239495001
1084,5,2,1,570003002
644,9,3,4,1226439001
797,4,2,3,1240276004
1397,9,3,2,1152457018
1274,8,5,2,1214456005
772,3,3,2,1214674002
3876,10,2,3,1248926003
3574,2,2,4,1260551001
3356,8,3,3,1215819002
2371,6,6,1,871889064
1229,4,3,1,1247039002
4935,8,10,4,1249638001
4603,3,6,4,1264764001
4160,10,8,1,1233109005
4179,1,8,1,1238466001
3202,9,3,3,1152457030
2156,4,9,3,1152457018
2375,8,7,3,1212806001
3416,8,10,1,1224288001
4374,6,10,4,1225167001
1090,8,8,4,1244333001
4707,2,4,4,1228741003
4443,1,10,3,1252066003
1101,9,5,1,963662106
3050,4,1,3,1213120005
1140,5,2,4,1181325003
1629,7,3,1,1235863001
338,5,7,1,1249642001
2469,9,9,3,608945121
982,7,4,3,1160381015
4145,4,6,4,1241774001
1692,8,6,1,1243891002
2872,10,4,3,1143646014
3062,8,1,1,1261058003
4621,5,8,3,1267609001
2707,1,5,3,970818065
4392,5,5,2,1243729002
1042,4,9,3,1259560002
1161,3,9,4,1228222003
1651,2,7,1,932722051
1300,8,9,4,1210613002
929,3,8,2,1258276001
4754,8,4,2,1238287003
484,1,9,4,1214196001
3823,9,10,1,1181466002
2077,9,4,4,1131320008
4350,5,6,3,1241800003
3513,10,10,4,1224295014
2675,8,6,3,852614029
807,1,3,2,1240099002
1117,2,10,3,1225609006
2589,4,5,4,516859008
470,10,10,4,970819060
676,4,2,4,1152096038
586,8,1,3,1212805012
327,5,10,1,1217048003
2607,6,4,4,1209619003
796,7,4,1,1209691006
4749,8,1,2,1239935001
1682,2,7,3,1239914003
3727,7,2,2,1198343010
3425,3,2,1,1226449013
2506,5,5,1,982708029
494,1,3,4,1205838001
1836,1,6,1,1166837001
1264,5,10,4,1228521005
4242,1,3,4,1241799001
4440,3,7,3,1249504005
2326,1,4,2,1240250001
2330,5,7,3,1230836008
1859,6,10,2,1219407001
4480,5,9,4,1234392001
3079,10,4,2,1165850001
3051,1,10,3,1239403002
3345,9,4,2,1240981005
3596,7,5,2,1237443001
3688,5,3,2,1090271001
3284,10,4,1,982708063
2315,4,4,2,1234903001
425,4,3,1,1218260001
332,1,7,3,1234697002
4999,7,7,4,1232201001
518,7,1,2,1163560031
1873,3,5,2,1254873006
3726,5,9,4,1261058002
2495,2,9,3,1230537001
2222,5,5,3,1246890002
2304,4,10,1,1163560058
2396,9,1,2,1232134002
792,1,10,1,1210613002
3193,10,10,2,1214196001
3755,9,4,2,1097564001
767,1,3,2,1239560001
799,4,5,1,1220978024
4238,5,6,2,1210362005
461,6,5,2,1221735002
2876,8,1,2,1243135001
3950,1,4,3,1250500001
1317,6,5,1,1128985007
2538,10,2,2,1165160003
872,5,9,4,1250465003
154,1,7,2,1228408004
4399,8,6,2,1238951002
892,3,4,4,1215795001
700,1,1,1,1219442001
4402,1,2,3,871889043
2762,6,3,4,1263129001
4547,1,6,1,824995001
2732,9,9,4,1250826001
3134,3,4,2,1191700011
2718,4,5,2,983240043
2807,2,3,3,1040956014
701,4,2,2,1227766003
430,2,2,1,1229332001
2515,8,5,4,1209691002
4909,5,4,3,1251690002
1103,8,2,1,1264086001
27,9,3,4,932278001
3116,7,7,2,1158129013
1039,3,3,2,1229908004
4114,8,8,3,1255174001
2982,6,10,2,1255569002
789,2,3,4,1212773009
3219,4,3,4,1191819010
1982,8,7,4,1179415008
1216,3,8,1,1067430036
4806,9,2,4,1208540003
4007,8,5,1,1259697003
182,1,1,4,970819093
1423,3,1,1,1247216004
1538,10,5,4,975845086
1060,6,4,1,1091010072
4120,8,1,2,1163612001
2273,7,9,2,1158129007
636,10,7,2,1252107001
1244,6,4,3,1229332002
4560,6,9,2,1244574002
2738,1,8,1,983240048
308,5,6,4,1231343009
3161,3,10,4,1217918002
2882,10,2,2,1224431001
4132,1,10,2,1012056013
4453,2,4,1,1219916001
950,10,9,2,1249632001
4105,8,8,2,616763001
2266,1,10,3,1173986011
3930,6,7,3,1255564003
271,7,7,2,1254873006
3358,3,10,1,608945127
3544,6,9,4,1220978023
979,2,3,1,1257103001
2025,5,9,4,1254975001
490,6,1,2,1154640010
148,4,1,2,975845081
971,2,8,3,1074406015
74,9,1,3,1249855001
633,8,1,4,1240985001
2701,4,7,2,1224431001
3673,8,3,3,1179415009
1984,2,4,2,970819060
1986,9,2,2,1218544010
222,4,4,4,1244250002
3408,5,4,1,1217317005
835,10,9,4,970819074
2154,3,2,3,1225536002
2488,6,5,3,1152457030
4964,5,2,1,1219771003
26,1,1,4,1253171001
3005,9,9,4,1152457016
1889,1,10,1,1198432055
2880,8,3,1,970817001
560,7,8,2,1248677001
3790,7,4,3,1218087001
3814,5,10,3,1241767002
4147,1,4,4,1237128001
4590,6,10,1,1252066003
1351,5,1,3,1067430036
3142,2,8,3,1245641002
4586,4,7,4,1225377002
4671,3,8,1,1240985002
3257,5,5,4,1219407001
177,7,2,4,1241767002
2729,4,9,2,1233086002
1033,4,1,4,751471102
2804,4,7,1,1227730028
4771,2,4,1,1210630035
4991,7,10,3,1252160003
2720,6,2,2,1258985001
2259,7,9,2,811993070
3800,5,3,2,1257129001
312,6,10,4,1172984018
4234,7,3,1,1243674002
702,6,2,3,1222739001
266,5,9,3,1237890001
4583,5,5,1,1228218004
3969,2,2,4,1222016001
2081,9,6,2,1237731002
3740,5,8,1,1229982002
4168,9,4,4,948441003
2591,5,4,3,1202401011
2099,1,5,3,1255973001
3957,4,10,4,1032522120
4960,9,4,1,1223297001
788,2,5,2,1230537001
1702,10,8,4,1203803002
163,9,3,2,1258790005
2169,5,6,4,1228206002
262,1,8,3,1158210005
4926,2,5,4,1225654001
3909,3,9,1,685816001
208,2,6,2,1236623002
1424,4,2,2,1223950001
4700,10,10,3,1244523004
216,7,8,2,1245672001
3556,7,5,2,1233086002
1769,2,2,3,1219771001
3583,1,3,4,1222963001
4434,3,5,4,1206854007
2555,4,9,1,1227299005
4276,2,8,2,1240355001
1669,6,1,2,1247117002
4196,7,2,1,975845009
4690,10,8,1,1213772001
2177,7,2,2,1179415008
2405,3,10,4,1165850002
3621,4,3,1,456163189
1810,10,9,3,1214825001
4244,4,10,1,1247284002
2730,9,3,1,1247039003
1949,2,2,4,1233109001
4261,2,8,1,1243674002
1227,9,5,1,1242711002
212,6,1,1,1013956002
1888,2,4,3,1237748008
1096,8,6,4,1226252001
2467,9,8,3,1115511012
3912,5,6,1,1237054002
4232,3,8,4,1249576001
3273,5,9,1,1233620001
2476,6,7,2,1247284002
3002,4,7,1,1247022002
875,4,10,4,932278001
1887,8,6,2,877769047
4205,9,6,2,1029317036
2869,8,4,3,1206078002
296,1,9,3,1222525003
3805,2,4,2,456163185
4902,10,10,3,1243915002
1293,10,10,1,1240984004
2254,1,7,2,988242023
1063,9,1,4,1248677003
4270,5,8,4,1198604002
3607,10,2,1,1207349007
1797,2,2,1,1224431003
2564,9,3,1,1241800003
4729,6,1,3,1212806002
25,10,2,4,1223362001
3497,5,8,2,1244250002
2437,6,8,4,711582001
2030,4,9,3,1242094003
1139,9,9,1,1236905001
3054,9,8,4,1204904010
3302,5,8,3,1157281007
1913,9,3,3,1240866008
2122,3,2,4,1251690002
855,7,2,1,1231343011
3691,2,6,2,1109636001
3993,9,3,1,1241003004
4936,9,7,4,1236607001
260,7,10,2,1002293002
1372,8,9,2,1212906003
1533,9,1,4,1245508001
1921,9,3,2,1233109005
801,4,10,1,1249972001
2402,7,7,3,579541072
1744,6,10,2,1143405001
4460,3,6,2,970819095
2997,6,8,3,1240059001
1821,2,10,2,1249512002
4226,1,6,2,1214109002
3204,9,8,2,1208540003
3626,7,6,4,1209183002
239,3,5,2,1220978012
2281,1,10,4,1013956060
4130,3,10,1,1249639001
3976,7,1,4,1219912001
3150,5,10,3,996759020
4365,6,4,3,598755001
322,6,7,4,1216651007
2075,9,4,4,1257970001
482,1,3,1,1215099005
2363,6,10,4,889828055
1261,10,10,4,1245480002
2796,1,6,4,1197166005
3087,5,6,2,1256399001
3891,4,9,3,1247470002
1319,3,10,2,1210563001
4208,5,9,2,1152457030
1582,1,5,4,1245409002
4197,4,7,4,1228829004
217,4,4,4,1239705003
3564,3,5,2,1254804001
20,2,6,1,1195817005
1185,1,8,4,1234392005
2454,3,4,3,1249225001
2130,1,1,3,1137317020
282,5,3,1,1253413001
4339,2,3,1,979329108
602,10,3,4,995634018
1632,5,8,2,1246799001
2536,9,9,2,1227727060
1160,9,8,3,1067430036
3836,6,3,4,1158200010
1453,4,10,4,1237626003
2028,3,7,1,1234581002
4069,3,2,4,1211995001
3652,4,1,3,1231330003
840,2,2,2,1250175003
2871,7,4,4,1193743007
4529,2,1,1,1231422002
1225,5,3,3,1011828084
2417,10,10,2,1233620001
4888,8,2,2,1239450001
724,9,2,3,1203084018
1236,8,3,1,1210214001
581,5,5,1,1246949001
1469,6,3,2,1244847001
1620,6,8,1,1246585002
4310,10,6,2,1154640013
1554,3,5,4,1214462004
14,5,5,4,1239255004
3561,3,2,1,1220978016
1124,9,4,2,1253413002
1086,6,4,3,569984001
4642,3,9,3,1237747002
1123,6,7,3,685816247
2238,5,9,2,931747006
2700,2,7,2,1229332001
375,9,8,1,1240430001
3108,9,10,1,456163179
1518,10,3,2,1237314002
2228,6,1,2,1002288001
3332,3,7,4,1143646023
2386,4,3,1,1218260001
4781,7,6,1,1252160002
506,8,7,2,1247039002
4098,3,6,1,1238968002
2244,1,5,2,1245997005
4441,5,4,1,1206236033
1121,2,1,2,1222570001
967,10,7,3,948441003
3624,9,7,4,1253466001
3437,1,10,2,882925058
3751,7,6,1,1231330003
1728,8,7,4,1250465003
2063,2,2,2,1091186001
4845,1,9,4,1152457014
2385,3,4,2,1198432056
4578,8,6,4,1240987003
3395,3,4,3,1212861003
4833,7,1,4,1226252002
2490,9,7,3,1193900028
4979,7,8,2,1213772001
1964,7,7,2,1133068007
1590,8,5,4,1265972001
478,10,4,2,1231330003
1079,2,9,3,1263129001
1798,9,4,1,1252154002
2056,1,9,1,1239899005
224,1,7,2,1223294001
749,8,7,1,1244574007
546,7,8,1,1131320008
2060,1,4,4,1230323003
4473,7,2,1,1237428002
969,7,10,4,1242503005
3201,9,10,3,1234153002
1376,4,1,3,456163195
41,5,9,4,1234392002
4322,10,7,2,1223297001
18,10,2,3,1012056029
1516,6,8,2,970818065
574,4,3,3,1231343011
3192,8,1,4,1129988001
2349,10,2,3,1219913001
2218,9,3,2,1264559001
2196,4,8,3,1152457030
2964,4,10,2,1234581002
2096,4,4,2,1214462002
4055,9,10,1,824997002
2860,10,3,2,1222280001
4435,10,9,4,1253413002
3528,8,5,1,1255799001
435,1,4,1,1178483002
3412,10,9,2,1227730013
3410,7,7,2,1254668006
4596,7,8,4,1234697003
3737,3,7,3,1214936004
1994,2,4,2,1255357003
3842,2,3,4,939703106
2041,10,4,1,1246803006
566,4,8,2,685816001
3189,4,8,1,1254872004
4857,7,6,2,1222969001
4054,7,3,3,1236364004
4181,6,6,2,1206884001
1258,9,5,4,1247117004
2716,6,8,1,1024256012
4500,9,9,3,1195983001
1767,7,4,4,1223293001
1527,6,8,2,1234907003
989,1,3,1,1228156001
2643,7,6,4,1224133001
382,5,6,2,1157799017
3811,10,2,3,1120585010
1981,6,1,2,1254975001
4175,9,3,4,608945111
2000,5,2,3,1259697003
37,7,6,2,1245997007
2776,1,5,2,1259302001
1361,2,4,3,811993065
3715,10,10,2,1170629002
4499,6,1,3,1003662002
4011,8,10,1,1235413002
360,7,10,1,762470400
1782,6,9,4,1226695002
4516,5,10,1,1254898001
1470,1,9,3,1233256002
4802,8,2,3,1210630006
3354,4,2,4,1152457016
4314,6,3,4,1035207029
4627,1,1,2,1091186023
938,8,9,2,1244250003
3389,9,10,2,1208745002
2383,4,2,3,1246650001
4507,10,4,3,1239854006
3683,2,5,2,1152457001
1402,4,6,4,1058332053
1648,6,3,2,1233111002
3591,5,8,4,1221735002
1657,1,1,1,653275035
3378,5,6,1,1248615003
447,3,1,3,1013956057
1697,2,7,1,1265972001
4249,7,2,1,1242094004
4093,5,5,4,1224166001
2305,7,1,1,1202547006
3094,4,7,3,1239935001
2190,9,9,4,1234744002
1411,2,4,4,1259912001
2913,3,8,2,1213128014
2008,7,2,4,970818098
3280,7,7,3,1222976001
2460,2,5,2,956343061
19,9,5,2,1137317020
4281,6,5,2,1213660001
4059,8,4,3,1246484003
170,1,2,1,1213660003
2726,10,10,2,1236144001
1895,7,5,1,988242004
985,10,1,1,1034065137
3663,8,5,1,1207731002
1655,3,4,1,1002227023
4872,10,9,4,1240226001
4452,7,4,2,1157799018
3326,2,1,2,1240981001
3331,2,10,2,998802012
4391,9,3,1,1234756004
2066,1,8,4,1216651001
1370,9,6,2,999727019
4237,6,5,2,1225165001
775,6,3,1,1150469021
3071,6,10,3,1239854006
1071,4,8,3,1228014001
4482,1,2,4,1248926002
3059,2,3,4,1238220001
4973,6,3,1,1227410001
1386,9,6,3,1254963003
1602,2,10,3,1233207004
371,10,10,2,1074402001
2284,2,8,2,1239684001
3151,3,9,3,1215703001
1790,8,7,3,1241449001
4809,4,1,4,1239607004
2512,9,4,2,1243790003
58,5,8,1,1206056004
1804,9,4,4,1195983001
4037,8,1,4,1227148002
1050,10,9,4,1210804008
2416,4,6,1,1233862005
2094,5,8,2,1209691007
2243,5,7,4,1210671002
311,6,2,4,1143405035
4142,6,1,3,932722107
2656,4,2,2,1257834002
133,7,2,2,1238504002
1295,4,5,3,1239607004
2958,7,9,1,1219918001
4550,6,5,2,1245395003
1276,7,6,4,932722107
2470,2,1,2,1240497001
1957,4,8,1,1249198001
333,8,10,1,710682032
907,2,3,3,685816255
3791,2,10,4,1220978013
4337,9,1,4,1249220002
376,5,4,4,1243573001
3522,8,7,2,1220561001
100,4,3,3,1215501001
421,3,9,4,1214041004
2891,9,5,3,1213470002
3355,8,9,4,1234697002
4675,10,4,2,1209691002
3966,4,2,3,1257103001
297,10,1,2,1257221001
313,5,6,4,970817001
4029,8,2,4,1236904005
3019,5,1,1,1259912001
103,7,6,3,1242812004
3285,5,6,4,1252163003
897,10,6,2,1024711023
4525,3,6,2,1221913001
1746,10,1,4,1212769003
3121,6,1,1,1254873004
1753,7,5,1,1219913001
2294,8,5,4,1207871001
682,6,4,2,979945044
362,7,9,2,1227599001
4622,6,3,3,1231416003
695,8,5,1,1219671001
4819,9,9,3,1032522119
4348,6,10,3,1249197001
3335,7,4,1,1220978001
4788,7,7,2,1243036002
846,7,5,1,1228404012
2086,7,4,2,1231783002
3566,2,5,4,1246484003
248,2,4,3,889828055
3933,4,9,4,1178261001
3444,4,8,2,1152096037
2587,1,5,2,1222740001
941,9,5,3,1141812001
1845,9,4,2,1223362001
1791,6,5,4,999727055
3759,5,5,1,1214789004
637,3,5,2,1243100003
1296,6,9,3,1221999003
1328,2,10,1,1227956011
2709,2,8,1,1239903001
3548,8,7,2,1229746001
4026,2,10,2,1221005003
3007,10,6,1,1227766001
1749,5,5,1,1213470004
2264,1,3,3,1239255004
2727,3,9,3,1214456002
3690,9,1,2,1193900020
2235,1,5,2,1124589017
2679,1,7,4,1150469021
4044,8,3,4,1210707003
374,7,9,1,1143646014
1415,10,9,4,1212700012
3283,8,10,3,1253342001
330,3,3,4,1236052001
1803,5,6,2,1224090004
535,8,4,3,1128496008
3208,1,4,4,1172281008
3614,9,1,1,1223045002
1049,5,1,4,1232125002
4058,5,1,4,1056633031
